,age,total_pageviews,edu,edu_ages,user_level,industry,value_level,act_level,sex,blue_money,red_money,work_hours,region,labels,pro1,pro2
1201,35,141276,2,9,1,10,5,2,0,0,0,40,1,0,0.512298344,0.487701656
1202,61,242552,7,3,2,10,3,1,0,0,0,37,9,0,0.503685866,0.496314134
1203,30,246439,5,12,2,4,2,1,1,0,0,60,1,0,0.500391282,0.499608718
1204,38,81232,1,13,2,4,2,1,1,0,0,40,1,1,0.499206448,0.500793552
1205,31,157568,2,10,1,1,1,1,1,0,0,40,1,0,0.507673696,0.492326304
1206,21,117476,2,10,1,1,4,1,1,0,0,40,1,0,0.516346784,0.483653216
1207,28,198201,2,9,2,13,2,2,1,0,0,40,1,0,0.504678924,0.495321076
1208,57,167483,5,11,3,2,5,1,0,0,0,50,1,0,0.505242491,0.494757509
1209,19,150384,2,9,1,2,4,1,1,0,0,40,1,0,0.515302591,0.484697409
1210,18,96244,2,10,1,12,4,1,1,0,0,45,1,0,0.604684043,0.395315957
1211,34,33678,1,13,2,6,2,1,1,4508,0,35,1,1,0.497542802,0.502457198
1212,42,180985,5,11,2,7,2,1,1,0,0,52,1,0,0.500250855,0.499749145
1213,36,101192,2,9,2,7,2,1,1,0,0,40,1,0,0.503052691,0.496947309
1214,33,207561,1,13,1,1,1,2,1,0,0,40,1,0,0.506190278,0.493809722
1215,32,105749,2,15,2,4,2,1,1,0,0,40,1,1,0.497169247,0.502830753
1216,41,443508,3,16,2,2,2,1,1,99999,0,60,1,1,0.435677146,0.564322854
1217,23,249087,1,13,1,11,4,1,0,0,0,40,1,0,0.512497855,0.487502145
1218,31,279231,5,11,3,8,1,1,1,0,0,40,1,0,0.507673696,0.492326304
1219,38,180477,8,6,1,5,1,1,1,0,0,40,1,0,0.51214023,0.48785977
1220,51,144522,2,9,2,7,2,1,1,0,0,40,26,0,0.50174992,0.49825008
1221,36,248263,2,9,1,4,1,1,0,0,0,40,1,0,0.508624853,0.491375147
1222,38,498411,2,10,2,12,3,1,0,0,0,40,1,0,0.502122476,0.497877524
1223,57,102442,2,10,3,1,5,1,0,0,0,40,1,0,0.508383847,0.491616153
1224,20,262877,2,9,1,7,1,1,0,0,0,55,1,0,0.514524966,0.485475034
1225,66,325537,1,13,2,6,2,1,1,0,0,40,1,1,0.499561749,0.500438251
1226,22,161638,2,9,1,10,6,1,0,0,0,40,17,0,0.516271254,0.483728746
1227,46,24367,8,6,2,9,2,1,1,0,0,99,1,0,0.505469514,0.494530486
1228,38,108140,3,14,2,4,2,1,1,7298,0,50,1,1,0.481941403,0.518058597
1229,63,205110,8,6,7,12,1,2,1,0,0,40,1,0,0.511169762,0.488830238
1230,43,504423,3,14,2,2,2,3,1,0,0,60,30,1,0.495618005,0.504381995
1231,37,264700,2,9,2,11,3,2,0,0,0,35,1,0,0.502364606,0.497635394
1232,22,335067,1,13,1,2,1,1,1,0,0,20,1,0,0.509223805,0.490776195
1233,58,153551,2,9,3,6,5,1,0,0,0,23,1,0,0.511128379,0.488871621
1234,43,186077,2,9,7,8,5,2,1,0,0,40,1,0,0.507902414,0.492097586
1235,55,85001,3,14,4,4,1,1,0,0,0,38,1,0,0.503735115,0.496264885
1236,45,216999,2,9,2,2,2,1,1,0,0,40,1,0,0.500050232,0.499949768
1237,48,107231,1,13,2,2,2,1,1,0,0,55,1,1,0.495651051,0.504348949
1238,36,52870,1,13,2,2,2,1,1,4386,0,50,1,1,0.494791159,0.505208841
1239,73,228899,6,4,1,1,1,1,0,0,0,99,1,0,0.510230395,0.489769605
1240,29,90956,2,9,2,13,2,1,1,0,0,40,1,0,0.501745033,0.498254967
1241,36,186934,2,9,2,2,2,1,1,0,0,50,1,1,0.499910779,0.500089221
1242,57,37394,1,13,2,4,2,1,1,0,0,50,1,1,0.49646145,0.50353855
1243,25,30840,2,10,3,12,5,1,0,0,0,40,12,0,0.513355107,0.486644893
1244,32,185177,5,11,5,11,4,1,1,0,1590,40,1,0,0.512230831,0.487769169
1245,34,312055,1,13,1,2,1,1,1,0,0,40,1,0,0.503347463,0.496652537
1246,20,176262,5,12,1,1,4,1,0,0,0,20,1,0,0.520333369,0.479666631
1247,51,161482,2,9,2,6,3,1,0,0,0,40,1,1,0.499852808,0.500147192
1248,51,373448,2,10,2,2,2,1,1,0,2002,40,1,0,0.500883032,0.499116968
1249,45,277630,2,10,3,2,1,2,1,0,0,48,1,0,0.503723845,0.496276155
1250,68,150904,2,9,7,7,1,1,0,0,0,35,1,0,0.508328558,0.491671442
1251,73,187334,2,10,2,13,2,1,1,0,0,40,1,0,0.50062227,0.49937773
1252,18,328937,6,4,1,5,4,2,1,0,0,20,1,0,0.612595826,0.387404174
1253,35,132879,2,9,2,8,2,1,1,0,0,40,1,0,0.503052691,0.496947309
1254,58,49159,2,9,2,1,3,1,0,0,0,40,1,0,0.500242945,0.499757055
1255,38,133299,2,9,1,9,4,1,1,0,0,55,1,0,0.511965305,0.488034695
1256,62,268315,2,10,3,12,1,1,0,0,0,40,1,0,0.509946578,0.490053422
1257,31,176430,2,9,2,7,2,1,1,0,0,40,1,0,0.503377187,0.496622813
1258,18,211344,2,9,1,10,4,1,1,0,0,40,1,0,0.606600081,0.393399919
1259,35,162302,2,10,1,11,4,1,0,0,0,32,1,0,0.51140499,0.48859501
1260,51,229225,3,14,3,5,1,2,0,0,0,18,1,0,0.509758779,0.490241221
1261,49,77404,2,10,2,6,2,1,1,0,0,44,5,1,0.49926308,0.50073692
1262,51,202044,1,13,1,4,1,1,0,0,0,55,1,0,0.502923583,0.497076417
1263,28,94128,2,9,1,10,1,1,1,0,0,40,1,0,0.511581883,0.488418117
1264,21,189888,5,12,1,12,1,1,1,0,0,48,1,0,0.513591736,0.486408264
1265,32,94041,1,13,1,2,1,1,1,0,0,40,1,0,0.503671956,0.496328044
1266,50,322840,5,11,2,13,2,1,1,0,0,40,16,1,0.499463275,0.500536725
1267,47,746660,1,13,2,2,2,2,1,0,1887,40,1,1,0.490767882,0.509232118
1268,54,84587,2,9,2,11,2,3,1,0,0,38,14,0,0.50174992,0.49825008
1269,41,33126,5,11,1,5,1,1,1,0,0,45,1,0,0.50703735,0.49296265
1270,29,247445,2,9,5,7,1,1,1,0,0,40,1,0,0.508327983,0.491672017
1271,52,210377,8,6,2,2,3,2,0,0,0,40,1,0,0.501665048,0.498334952
1272,19,239862,2,10,1,12,6,1,1,0,0,40,1,0,0.517256401,0.482743599
1273,33,327112,3,14,2,2,2,1,1,0,0,60,1,1,0.496647616,0.503352384
1274,37,188563,2,9,2,8,2,1,1,0,0,55,1,0,0.501610469,0.498389531
1275,62,189098,2,10,2,12,2,1,1,0,0,15,1,0,0.505966648,0.494033352
1276,27,26326,5,11,3,5,5,4,0,0,0,40,1,0,0.513958903,0.486041097
1277,46,145636,2,9,2,2,2,1,1,3103,0,50,1,1,0.497027245,0.502972755
1278,45,255456,3,14,2,4,2,3,1,0,0,50,4,1,0.495830801,0.504169199
1279,35,196373,2,9,2,9,2,1,1,0,1672,40,1,0,0.507923702,0.492076298
1280,32,167476,2,9,2,7,2,1,1,0,0,45,1,0,0.501934974,0.498065026
1281,32,59083,2,9,2,2,2,1,1,0,0,60,1,0,0.500235288,0.499764712
1282,36,186934,2,10,2,6,2,1,1,0,0,55,1,0,0.500565881,0.499434119
1283,62,188650,6,4,2,12,2,1,1,0,0,10,1,0,0.508923367,0.491076633
1284,33,373043,2,9,1,8,1,2,1,0,0,34,12,0,0.509146609,0.490853391
1285,51,250423,2,10,4,8,5,1,1,0,0,40,1,0,0.506873489,0.493126511
1286,29,334032,2,10,1,7,1,1,1,0,0,40,1,0,0.507673696,0.492326304
1287,29,89487,2,9,2,7,2,1,1,0,0,40,1,0,0.503377187,0.496622813
1288,52,230205,2,10,1,1,1,2,0,0,2001,32,1,0,0.509862552,0.490137448
1289,33,212980,2,9,3,1,5,2,0,0,0,40,1,0,0.511483256,0.488516744
1290,32,351770,2,10,3,9,5,1,0,0,0,40,1,0,0.512868233,0.487131767
1291,35,167482,2,9,1,13,4,1,1,0,1980,40,1,0,0.510404271,0.489595729
1292,23,42251,1,13,1,4,1,1,0,0,0,40,1,0,0.509063751,0.490936249
1293,56,52822,2,10,2,7,2,1,1,0,0,70,1,1,0.499653217,0.500346783
1294,41,229472,2,9,1,5,1,1,0,0,0,40,1,0,0.510643627,0.489356373
1295,33,93034,5,11,2,7,2,3,1,0,0,40,21,0,0.502722756,0.497277244
1296,35,415167,1,13,2,2,2,1,1,0,0,60,1,1,0.496953781,0.503046219
1297,76,161182,2,10,7,6,1,1,1,0,0,20,1,0,0.508254542,0.491745458
1298,38,166549,2,9,2,10,2,1,1,0,0,50,1,0,0.502750505,0.497249495
1299,42,36296,2,9,3,8,1,1,1,0,0,40,1,0,0.507298562,0.492701438
1300,45,272442,3,14,2,4,2,1,1,0,0,50,1,1,0.495830801,0.504169199
1301,22,366139,2,10,2,11,3,1,0,0,0,40,1,0,0.504287258,0.495712742
1302,30,127651,1,13,2,2,2,1,1,15024,0,65,1,1,0.479262974,0.520737026
1303,59,158077,2,10,3,1,5,1,0,0,0,40,1,0,0.508383847,0.491616153
1304,33,154950,1,13,2,4,2,1,1,0,0,50,1,1,0.498088711,0.501911289
1305,30,197886,5,12,1,3,1,1,1,0,0,40,1,0,0.509221181,0.490778819
1306,43,211518,2,9,3,1,4,1,0,0,0,40,1,0,0.511354308,0.488645692
1307,26,214303,2,9,1,5,5,1,0,0,0,20,1,0,0.517091591,0.482908409
1308,34,154120,3,14,2,2,2,1,1,15024,0,60,1,1,0.478309498,0.521690502
1309,53,186303,2,9,1,6,1,1,1,0,0,40,1,0,0.50631097,0.49368903
1310,26,488459,2,10,1,2,1,1,0,0,0,40,1,0,0.509599277,0.490400723
1311,66,423883,2,9,2,7,2,1,1,0,0,40,1,0,0.50290889,0.49709111
1312,34,117963,4,5,2,8,2,1,1,0,0,45,1,0,0.503913323,0.496086677
1313,57,38430,6,4,7,9,5,1,1,0,0,40,1,0,0.51164651,0.48835349
1314,30,176969,2,9,3,10,1,1,1,0,0,40,1,0,0.50946768,0.49053232
1315,18,116839,2,10,1,12,1,1,0,0,0,20,1,0,0.607441856,0.392558144
1316,23,212407,1,13,1,3,4,1,1,0,0,25,1,0,0.515014429,0.484985571
1317,35,110075,3,14,2,4,3,1,0,15024,0,50,1,1,0.477614319,0.522385681
1318,40,183096,1,13,1,6,4,1,0,0,0,40,1,0,0.508008402,0.491991598
1319,45,126754,3,14,2,4,2,1,1,0,0,45,1,1,0.495830801,0.504169199
1320,28,216178,2,9,2,10,2,1,1,0,0,40,1,0,0.506632051,0.493367949
1321,35,188391,1,13,2,2,2,1,1,0,0,55,1,1,0.496953781,0.503046219
1322,17,27251,2,7,7,12,4,1,1,0,0,40,1,0,0.607890116,0.392109884
1323,51,40230,2,9,2,2,3,1,0,0,0,60,1,1,0.497101028,0.502898972
1324,47,100009,2,10,3,2,1,1,1,0,0,30,1,0,0.506828134,0.493171866
1325,27,222442,2,10,3,12,4,1,1,0,0,25,26,0,0.516042866,0.483957134
1326,24,403471,2,10,1,1,4,2,0,0,0,48,1,0,0.514175862,0.485824138
1327,52,161482,2,10,3,1,1,1,0,0,0,40,1,0,0.507557123,0.492442877
1328,20,83141,2,9,1,10,4,1,1,4416,0,53,1,0,0.514537999,0.485462001
1329,68,31661,2,9,2,9,2,1,1,0,0,65,1,0,0.504325691,0.495674309
1330,35,101073,2,10,2,8,2,1,1,0,0,45,1,0,0.500956018,0.499043982
1331,53,99682,3,14,3,4,1,1,0,2174,0,40,1,0,0.50600384,0.49399616
1332,23,215395,2,10,1,7,1,1,1,0,0,40,1,0,0.510744207,0.489255793
1333,35,343476,2,7,3,7,5,1,1,0,0,40,1,0,0.511132268,0.488867732
1334,21,178363,2,10,1,1,4,2,0,0,0,20,1,0,0.521150836,0.478849164
1335,52,95872,3,14,1,4,1,1,0,0,0,55,5,0,0.502292914,0.497707086
1336,49,90907,2,10,2,1,2,3,1,0,0,40,33,0,0.50109547,0.49890453
1337,42,165309,2,9,1,3,1,1,1,0,0,50,1,0,0.507404213,0.492595787
1338,35,208358,1,13,2,2,2,1,1,0,0,37,1,1,0.498396003,0.501603997
1339,42,171069,1,13,2,7,2,2,1,15024,0,40,1,1,0.482189763,0.517810237
1340,46,53540,2,10,3,4,1,2,0,0,0,40,1,0,0.507486769,0.492513231
1341,48,29433,2,10,3,6,5,1,0,0,0,55,1,0,0.506551866,0.493448134
1342,48,175622,5,11,2,7,2,1,1,0,0,40,1,0,0.50109547,0.49890453
1343,52,231865,2,9,2,1,2,1,1,0,0,46,1,0,0.500307673,0.499692327
1344,51,266336,1,13,2,13,2,1,1,0,1902,50,1,1,0.488575188,0.511424812
1345,44,190290,2,10,4,2,1,1,1,0,0,80,27,0,0.502905005,0.497094995
1346,74,45319,2,8,2,5,2,1,1,1409,0,20,11,0,0.508798457,0.491201543
1347,17,131593,2,7,1,12,4,2,0,0,0,20,1,0,0.61345597,0.38654403
1348,24,177913,2,9,1,1,1,1,1,0,0,40,1,0,0.511398341,0.488601659
1349,51,457357,2,9,2,7,2,1,1,0,0,45,1,0,0.500307673,0.499692327
1350,43,253811,2,15,2,4,2,1,1,0,2415,55,1,1,0.486636904,0.513363096
1351,48,501671,2,9,3,10,1,2,1,0,0,48,1,0,0.507217622,0.492782378
1352,35,227128,2,9,3,7,4,1,1,0,0,40,1,0,0.510549147,0.489450853
1353,40,39137,3,14,1,4,1,1,1,0,0,40,1,0,0.502822082,0.497177918
1354,52,121038,2,9,7,5,5,2,0,0,0,43,1,0,0.509208293,0.490791707
1355,53,119570,1,13,2,2,2,1,1,0,0,45,1,1,0.495651051,0.504348949
1356,29,99297,2,9,2,12,1,3,0,0,0,40,18,0,0.504923863,0.495076137
1357,28,169460,5,11,2,9,2,1,1,0,0,80,1,0,0.506254477,0.493745523
1358,33,261639,2,10,2,1,2,2,1,4064,0,40,1,0,0.507279681,0.492720319
1359,21,214542,2,10,1,3,4,1,1,0,0,22,1,0,0.520370525,0.479629475
1360,31,141410,2,10,1,8,1,2,1,0,0,40,1,0,0.508492358,0.491507642
1361,39,370549,2,10,2,6,3,1,0,0,0,30,1,0,0.502277242,0.497722758
1362,44,234767,3,14,2,4,2,1,1,0,0,30,1,1,0.499754225,0.500245775
1363,40,104196,1,13,2,2,2,1,1,0,0,60,1,1,0.49624865,0.50375135
1364,22,52262,1,13,2,4,2,1,1,0,0,20,10,0,0.50508361,0.49491639
1365,22,285775,1,13,1,12,4,1,1,0,0,40,1,0,0.512218513,0.487781487
1366,60,235336,2,10,7,2,1,1,0,0,0,70,1,0,0.503373877,0.496626123
1367,49,165539,2,10,1,15,1,2,0,0,0,90,3,0,0.514684995,0.485315005
1368,41,362815,2,10,5,2,1,1,1,0,0,50,1,0,0.503502618,0.496497382
1369,24,292816,5,11,1,1,4,1,0,0,0,40,1,0,0.514798716,0.485201284
1370,26,66692,2,10,3,1,1,1,0,0,0,40,1,0,0.511298229,0.488701771
1371,55,120910,2,9,5,1,1,1,0,0,0,40,1,0,0.508211415,0.491788585
1372,36,116133,2,9,1,2,4,1,1,0,0,41,1,0,0.508850093,0.491149907
1373,49,247043,2,10,2,13,2,1,1,0,0,40,1,1,0.499463275,0.500536725
1374,23,215616,2,9,1,5,1,1,0,0,0,20,1,0,0.517220923,0.482779077
1375,23,131415,2,9,2,5,3,1,0,0,0,35,1,0,0.506776847,0.493223153
1376,64,169604,2,9,2,7,2,1,1,0,0,30,1,0,0.505389981,0.494610019
1377,50,230858,3,14,2,6,2,1,1,0,0,50,1,1,0.496329879,0.503670121
1378,23,73968,2,10,2,7,2,1,1,0,0,50,1,0,0.504351981,0.495648019
1379,28,339897,1,13,2,2,2,1,1,0,0,40,1,0,0.500835649,0.499164351
1380,31,258406,2,9,2,10,2,1,1,0,0,50,6,0,0.504881258,0.495118742
1381,30,180574,2,10,1,1,6,1,0,0,0,40,1,0,0.511408945,0.488591055
1382,44,88808,2,8,2,8,2,1,1,0,0,40,1,0,0.501054714,0.498945286
1383,24,179627,2,9,1,10,4,1,1,0,0,40,1,0,0.515082266,0.484917734
1384,19,149823,2,10,1,5,4,1,1,0,0,20,1,0,0.520657557,0.479342443
1385,20,60639,2,10,1,5,1,1,0,0,0,40,1,0,0.517145572,0.482854428
1386,30,46492,1,13,2,11,2,1,1,0,1902,40,1,1,0.493275368,0.506724632
1387,36,48520,2,10,3,5,5,1,0,0,0,40,1,0,0.511520839,0.488479161
1388,28,306538,2,8,1,4,5,1,0,0,0,40,1,0,0.511195213,0.488804787
1389,58,204678,1,13,2,11,3,1,0,0,0,40,1,1,0.497285936,0.502714064
1390,48,218676,2,9,2,6,2,1,1,0,0,40,1,0,0.501359786,0.498640214
1391,35,95455,1,13,1,4,1,1,0,0,0,55,1,0,0.504226318,0.495773682
1392,53,335655,2,9,3,6,1,1,1,0,0,30,1,0,0.508791666,0.491208334
1393,55,194436,4,5,2,10,3,1,0,0,0,40,1,0,0.503685866,0.496314134
1394,24,152724,2,9,1,10,5,2,1,0,0,40,1,0,0.51418238,0.48581762
1395,28,242482,2,9,1,3,4,1,1,0,0,40,1,0,0.514534198,0.485465802
1396,31,162041,3,14,1,4,1,1,0,0,0,45,1,0,0.503920161,0.496079839
1397,23,291854,2,10,1,4,4,1,0,0,0,40,1,0,0.513910203,0.486089797
1398,22,48343,2,10,1,12,6,2,0,0,0,40,1,0,0.516526539,0.483473461
1399,77,153113,2,15,2,12,2,1,1,1455,0,25,1,0,0.503571494,0.496428506
1400,38,80680,8,6,3,6,1,1,0,0,0,40,1,0,0.511425757,0.488574243
1401,20,211601,5,11,1,12,4,2,0,0,0,15,1,0,0.522379699,0.477620301
1402,31,264554,2,9,2,8,2,1,1,0,1977,40,1,1,0.496232069,0.503767931
1403,29,319998,4,5,2,7,2,1,1,0,0,40,1,0,0.505679922,0.494320078
1404,20,194228,2,10,2,6,2,1,1,0,0,40,1,0,0.508463681,0.491536319
1405,62,236247,2,9,2,5,2,1,1,0,0,20,1,0,0.50722513,0.49277487
1406,28,123983,3,14,3,6,1,3,1,0,0,54,7,0,0.505023614,0.494976386
1407,49,166215,4,5,2,7,2,1,1,0,0,40,1,0,0.504052767,0.495947233
1408,34,178623,1,13,2,4,3,2,0,0,0,35,1,1,0.498518346,0.501481654
1409,51,174102,1,13,2,6,2,1,1,0,0,8,1,0,0.50088402,0.49911598
1410,32,292217,2,9,2,7,2,1,1,2829,0,40,5,0,0.505645942,0.494354058
1411,44,198452,2,9,2,7,2,1,1,0,0,40,1,0,0.50174992,0.49825008
1412,40,96497,1,13,2,2,2,1,1,0,0,50,1,1,0.49624865,0.50375135
1413,62,194660,2,9,2,12,2,1,1,0,0,40,1,0,0.504140025,0.495859975
1414,37,216924,2,9,3,9,4,1,1,0,0,60,1,0,0.511965305,0.488034695
1415,26,206721,1,13,1,6,4,1,1,0,0,50,1,0,0.508200202,0.491799798
1416,37,49105,2,9,3,1,5,1,0,0,0,25,1,0,0.512820346,0.487179654
1417,62,164021,3,14,2,2,2,1,1,0,0,40,1,1,0.497621523,0.502378477
1418,46,91608,2,15,2,7,2,1,1,0,0,40,1,1,0.496431212,0.503568788
1419,51,323963,2,9,2,8,2,1,1,0,0,60,1,0,0.500307673,0.499692327
1420,42,70037,3,14,1,4,1,1,1,0,0,50,1,0,0.501379854,0.498620146
1421,61,289950,1,13,2,4,2,1,1,0,0,44,1,1,0.49646145,0.50353855
1422,65,213149,2,9,2,11,2,1,1,0,0,40,1,0,0.50290889,0.49709111
1423,44,320451,1,13,2,4,2,3,1,15024,0,40,14,1,0.479887323,0.520112677
1424,22,351952,2,10,1,1,4,1,0,0,0,38,1,0,0.514798716,0.485201284
1425,50,146015,2,9,2,7,2,1,1,0,0,40,1,0,0.50174992,0.49825008
1426,19,281704,2,10,1,9,6,1,1,0,0,8,1,0,0.521359451,0.478640549
1427,44,786418,2,9,2,8,2,2,1,0,0,60,1,0,0.501126547,0.498873453
1428,29,214689,1,13,1,2,1,1,1,0,0,40,1,0,0.503671956,0.496328044
1429,48,193188,5,11,2,7,2,1,1,0,0,40,1,0,0.50109547,0.49890453
1430,55,142020,2,9,2,2,2,1,1,0,0,80,1,1,0.498607981,0.501392019
1431,78,317311,2,9,7,12,1,1,1,0,0,40,1,0,0.50804912,0.49195088
1432,43,213416,2,10,2,10,2,1,1,0,0,40,6,0,0.504639406,0.495360594
1433,47,326048,2,9,2,7,2,1,1,0,0,40,1,0,0.50174992,0.49825008
1434,22,191265,2,10,1,6,1,1,1,0,0,30,1,0,0.51283417,0.48716583
1435,47,348986,2,9,2,5,6,3,0,0,0,28,22,0,0.508607291,0.491392709
1436,24,126613,1,13,1,6,1,1,0,0,0,50,1,0,0.508120884,0.491879116
1437,26,40032,1,13,1,12,1,1,0,0,0,40,1,0,0.510227342,0.489772658
1438,38,150057,3,14,2,7,2,1,1,0,0,50,16,1,0.498022763,0.501977237
1439,39,113725,3,14,3,2,1,1,0,8614,0,40,1,1,0.488324535,0.511675465
1440,24,140500,8,6,1,6,5,1,0,0,0,40,1,0,0.515645643,0.484354357
1441,31,113364,2,9,2,8,2,1,1,0,0,40,1,0,0.503377187,0.496622813
1442,65,176219,2,9,4,5,1,3,1,0,0,40,7,0,0.509694667,0.490305333
1443,19,146189,2,9,1,6,6,4,0,0,0,78,1,0,0.516358993,0.483641007
1444,45,83993,5,12,3,2,5,1,0,0,0,56,1,0,0.505242491,0.494757509
1445,33,194336,2,9,2,2,2,1,1,5178,0,50,1,1,0.492862857,0.507137143
1446,61,349434,1,13,3,2,5,2,0,0,0,40,1,0,0.505201046,0.494798954
1447,55,142020,2,9,2,2,2,1,1,0,0,45,1,1,0.498607981,0.501392019
1448,27,48894,5,12,1,4,1,1,0,0,0,42,1,0,0.50896769,0.49103231
1449,29,226295,2,9,1,3,1,1,1,0,0,36,1,0,0.509875398,0.490124602
1450,40,77313,1,13,1,2,1,1,0,0,0,60,1,0,0.502710779,0.497289221
1451,36,305935,2,9,3,5,5,2,1,0,0,40,1,0,0.51148348,0.48851652
1452,23,287988,1,13,1,2,1,1,1,0,0,30,1,0,0.509223805,0.490776195
1453,49,49275,2,9,1,7,1,1,1,0,0,50,1,0,0.505258994,0.494741006
1454,39,102865,2,9,2,7,2,1,1,0,0,40,1,0,0.502347548,0.497652452
1455,47,209146,3,14,3,6,1,1,1,27828,0,40,1,1,0.484701179,0.515298821
1456,40,173001,2,10,2,11,4,1,0,0,1902,40,1,1,0.497409949,0.502590051
1457,40,277256,1,13,3,2,1,1,1,0,2559,55,1,1,0.493136958,0.506863042
1458,46,20534,3,14,2,5,2,1,1,0,0,20,1,0,0.502478895,0.497521105
1459,35,60227,2,9,2,7,2,1,1,0,0,40,1,0,0.503052691,0.496947309
1460,19,176936,2,9,1,1,4,1,0,0,0,30,1,0,0.520986707,0.479013293
1461,42,49255,3,14,2,4,2,1,1,4386,0,40,1,1,0.495707929,0.504292071
1462,64,232787,1,13,2,12,2,1,1,0,0,40,1,0,0.501183082,0.498816918
1463,49,235095,2,7,2,8,2,1,1,0,0,40,1,0,0.504052767,0.495947233
1464,44,190531,1,13,3,4,5,2,0,0,0,35,1,0,0.506011393,0.493988607
1465,64,209291,2,9,2,3,2,1,1,0,0,60,1,0,0.50301456,0.49698544
1466,23,109053,2,9,1,3,6,1,1,0,0,60,1,0,0.513728455,0.486271545
1467,22,183594,2,9,1,7,4,1,1,0,0,40,1,0,0.513943168,0.486056832
1468,22,361608,2,9,1,1,1,1,0,0,0,40,1,0,0.512908158,0.487091842
1469,43,257028,5,12,2,5,2,2,1,0,0,40,23,0,0.504347321,0.495652679
1470,34,66561,1,13,2,1,2,1,1,0,0,37,1,0,0.500095693,0.499904307
1471,21,176486,2,10,1,2,5,1,0,0,0,30,1,0,0.516918898,0.483081102
1472,21,565313,2,9,1,5,4,2,1,0,0,40,1,0,0.519651259,0.480348741
1473,34,198953,2,10,3,13,5,2,0,0,0,40,1,0,0.508873182,0.491126818
1474,68,99106,3,14,3,4,1,1,0,0,0,20,1,0,0.507374912,0.492625088
1475,45,213140,3,14,2,4,2,1,1,0,1977,52,1,1,0.488687395,0.511312605
1476,33,66384,2,9,2,3,2,1,1,0,0,38,1,0,0.504925007,0.495074993
1477,41,483201,1,13,2,6,2,1,1,0,0,40,1,1,0.499000393,0.500999607
1478,19,466458,2,10,1,12,4,1,0,0,0,45,1,0,0.517644935,0.482355065
1479,30,90446,6,4,2,9,2,1,1,0,0,40,6,0,0.510344193,0.489655807
1480,69,165017,2,15,2,4,2,1,1,0,0,40,1,1,0.496700949,0.503299051
1481,25,120596,1,13,1,4,1,1,1,0,0,44,1,0,0.505155178,0.494844822
1482,36,345310,2,10,3,5,5,1,0,0,0,30,1,0,0.514000485,0.485999515
1483,20,94746,2,10,1,12,4,1,1,0,0,40,24,0,0.517576563,0.482423437
1484,38,338611,2,10,1,1,4,1,0,0,0,40,1,0,0.51140499,0.48859501
1485,40,275366,2,9,2,6,2,1,1,0,0,50,1,0,0.500515173,0.499484827
1486,59,188872,2,9,2,11,2,1,1,0,0,40,1,0,0.50174992,0.49825008
1487,36,359397,2,7,2,3,2,5,1,0,0,40,1,0,0.506903147,0.493096853
1488,33,158800,1,13,2,4,2,1,1,0,0,40,1,1,0.499530956,0.500469044
1489,31,31510,5,12,2,7,2,1,1,0,0,40,1,0,0.502722756,0.497277244
1490,51,358740,2,7,3,6,5,1,0,0,0,35,1,0,0.510950128,0.489049872
1491,31,257148,1,13,7,4,4,1,1,0,0,35,1,0,0.505986834,0.494013166
1492,48,174525,9,2,2,1,2,1,1,0,0,52,25,0,0.502610577,0.497389423
1493,52,161599,2,9,2,1,6,1,0,0,0,40,1,0,0.504291326,0.495708674
1494,41,193494,2,9,2,7,2,1,1,0,0,44,1,0,0.50090531,0.49909469
1495,40,231832,3,14,1,4,1,1,0,0,0,40,1,0,0.504332714,0.495667286
1496,53,146834,2,9,2,5,2,1,1,0,0,45,1,0,0.502143103,0.497856897
1497,24,63927,2,10,1,11,4,1,1,0,0,40,1,0,0.513289199,0.486710801
1498,38,278403,1,13,2,1,2,1,1,0,0,48,1,1,0.498653442,0.501346558
1499,53,241141,2,10,3,1,5,1,0,0,0,40,5,0,0.508383847,0.491616153
1500,70,127463,2,9,2,6,2,1,1,0,0,40,1,0,0.502518764,0.497481236
1501,58,175017,2,7,2,1,2,1,1,0,1672,40,1,0,0.506065063,0.493934937
1502,54,56741,2,9,2,1,3,1,0,0,0,40,1,0,0.500242945,0.499757055
1503,44,107683,5,11,2,7,3,1,0,4386,0,40,1,1,0.49742574,0.50257426
1504,42,270324,2,9,2,7,2,2,1,0,0,40,3,0,0.503166399,0.496833601
1505,47,304512,3,14,3,2,1,1,1,0,0,50,1,1,0.49997177,0.50002823
1506,34,167049,1,13,2,15,3,1,0,0,0,20,1,0,0.508823962,0.491176038
1507,39,88973,2,10,2,2,2,1,1,0,0,84,1,1,0.498551164,0.501448836
1508,52,210736,2,9,2,11,2,1,1,0,0,40,1,0,0.50174992,0.49825008
1509,21,73514,2,9,1,5,4,3,0,0,0,40,1,0,0.520341987,0.479658013
1510,57,75785,2,9,2,10,2,1,1,0,0,70,1,0,0.501447727,0.498552273
1511,71,137723,2,9,2,10,2,1,1,1455,0,3,1,0,0.508798283,0.491201717
1512,28,220043,1,13,2,6,2,1,1,0,0,40,1,0,0.502145195,0.497854805
1513,21,132247,2,10,1,4,4,1,0,0,0,35,1,0,0.516967558,0.483032442
1514,38,65390,2,8,3,7,1,1,1,0,0,40,1,0,0.507308512,0.492691488
1515,21,177144,2,10,1,12,4,3,1,0,0,22,4,0,0.520054311,0.479945689
